ID_Monitoreo,Ocupacion_Buffer_Pct,Tiempo_Paro_Acumulado_Min,Eficiencia_OEE_Pct,Velocidad_Ensamblaje_Ppm,Alertas_SCADA_Turno,Anomalia_Cuello_Botella
8359,66.3,11.3,54.6,42.5,1,0
8360,49.1,0.5,92.3,30.7,0,0
8361,55.4,18.6,88.2,38.6,1,0
8362,57.4,11.3,61.3,38.0,3,0
8363,57.4,14.9,92.3,41.9,0,0
8364,34.9,9.3,93.7,49.7,0,0
8365,19.6,10.8,84.9,53.8,2,0
8366,82.9,1.9,63.8,32.8,2,0
8367,18.2,6.1,97.1,31.8,0,0
8368,89.6,29.7,78.8,42.5,3,0
8369,62.1,9.4,64.6,22.7,0,0
8370,65.6,38.9,82.7,27.6,0,0
8371,91.6,3.6,58.4,48.8,1,0
8372,94.9,5.0,84.7,30.0,1,0
8373,25.5,0.4,65.7,34.3,3,0
8374,18.5,8.8,62.9,44.8,6,0
8375,88.7,5.1,62.1,38.1,2,0
8376,95.7,13.5,92.1,59.5,2,0
8377,88.2,12.2,97.8,41.7,3,0
8378,89.1,1.2,54.1,35.1,2,0
8379,60.4,19.0,86.6,43.0,1,0
8380,79.8,9.1,80.3,47.6,0,0
8381,23.1,18.6,87.7,41.2,2,0
8382,76.4,7.8,80.8,32.6,3,0
8383,95.9,12.8,66.7,50.5,2,0
8384,72.3,1.1,69.3,51.0,1,0
8385,67.6,3.8,54.0,47.5,2,0
8386,84.9,0.4,81.5,37.7,2,0
8387,44.3,9.6,88.2,59.8,0,0
8388,27.1,16.7,50.9,42.1,0,0
8389,58.7,0.4,65.5,29.9,5,0
8390,94.3,6.5,89.9,37.4,2,0
8391,38.7,0.4,96.7,20.1,4,0
8392,32.9,0.3,67.8,26.0,0,0
8393,28.5,23.2,80.2,50.3,3,0
8394,36.0,5.3,83.7,32.7,2,0
8395,68.9,87.5,72.5,45.5,2,0
8396,16.9,1.0,78.6,47.4,1,0
8397,90.2,6.0,79.4,30.6,2,0
8398,62.6,2.9,84.8,29.4,1,0
8399,53.3,56.9,68.8,52.1,3,0
8400,61.4,12.1,51.2,35.5,5,0
8401,35.5,5.1,85.9,54.1,1,0
8402,22.8,21.6,74.3,42.9,2,0
8403,15.0,32.8,91.6,44.0,3,0
8404,90.4,3.7,69.4,34.0,2,0
8405,86.2,10.5,52.5,34.8,2,0
8406,29.0,2.1,70.8,49.3,1,0
8407,58.7,5.2,67.6,45.8,1,0
8408,91.3,3.2,67.3,31.2,1,0
8409,75.6,1.5,82.1,50.5,0,0
8410,47.0,1.2,65.1,36.0,2,0
8411,92.3,10.7,57.6,34.6,1,0
8412,40.0,16.1,70.8,41.7,3,0
8413,17.2,2.6,83.1,40.6,0,0
8414,40.1,2.0,91.1,52.6,4,0
8415,81.5,28.3,82.8,45.2,1,0
8416,63.3,11.5,61.6,44.9,2,0
8417,69.5,14.8,90.8,51.9,2,0
8418,87.7,37.8,57.3,38.0,3,0
8419,30.5,58.4,79.0,42.6,3,0
8420,64.3,2.6,79.9,44.2,1,0
8421,77.4,2.8,73.6,47.4,2,0
8422,41.9,0.1,57.3,53.2,2,0
8423,46.0,6.2,84.9,48.8,1,0
8424,14.6,34.7,55.9,40.8,1,0
8425,17.0,0.0,76.2,42.4,1,0
8426,66.8,22.8,59.1,36.8,1,0
8427,81.5,7.1,72.2,27.7,1,0
8428,59.9,8.0,89.2,46.1,2,0
8429,71.9,42.3,50.8,50.4,3,0
8430,36.1,1.2,91.4,36.4,3,0
8431,72.8,19.2,74.4,40.5,3,0
8432,64.1,4.3,64.2,27.1,2,0
8433,56.1,3.6,53.7,34.3,2,0
8434,78.4,7.0,82.4,52.6,2,0
8435,63.8,16.3,85.4,27.7,1,0
8436,34.8,32.4,78.5,45.2,1,0
8437,51.7,1.7,84.5,22.9,1,0
8438,73.5,2.4,74.3,37.3,2,0
8439,96.0,15.5,70.0,37.8,1,0
8440,13.4,11.7,75.8,41.2,0,0
8441,87.8,28.1,81.3,24.3,2,0
8442,63.9,6.6,52.5,55.5,3,0
8443,28.1,74.8,62.9,58.6,1,0
8444,34.5,2.2,96.2,33.7,1,0
8445,57.2,20.0,61.7,44.9,2,0
8446,80.8,9.9,58.6,50.4,3,0
8447,48.0,4.6,71.2,34.2,3,0
8448,88.6,16.4,88.3,43.6,2,0
8449,87.1,29.3,88.5,34.6,2,0
8450,21.8,33.8,72.8,44.3,1,0
8451,95.1,7.4,79.0,31.5,1,0
8452,37.8,18.5,64.8,35.7,4,0
8453,65.2,53.2,94.6,47.2,3,0
8454,88.4,19.0,63.2,48.3,1,0
8455,98.8,3.7,86.5,48.1,1,0
8456,95.6,6.5,62.8,31.9,3,0
8457,81.5,25.5,74.9,50.8,4,0
8458,65.8,38.8,87.3,43.1,4,0
8459,67.0,0.0,97.8,52.9,2,0
8460,98.7,13.9,62.5,37.0,2,0
8461,49.0,0.4,57.2,29.7,1,0
8462,55.2,0.2,73.3,30.6,3,0
8463,26.9,14.2,61.2,42.1,1,0
8464,41.7,0.9,73.0,36.4,1,0
8465,47.9,33.8,83.6,39.7,1,0
8466,29.4,24.2,76.8,49.5,4,0
8467,83.9,9.9,75.4,32.9,5,0
8468,47.0,11.2,82.1,47.7,2,0
8469,96.0,9.0,56.6,37.6,3,0
8470,85.4,12.2,52.0,40.2,3,0
8471,15.0,17.6,77.7,34.0,0,0
8472,23.9,7.1,91.8,42.4,3,0
8473,67.9,1.7,67.9,43.2,2,0
8474,64.6,34.9,61.4,38.0,0,0
8475,35.0,1.6,68.6,48.5,2,0
8476,74.2,10.6,51.0,28.5,3,0
8477,36.1,3.8,68.9,40.1,4,0
8478,50.0,10.9,58.6,25.9,2,0
8479,60.8,4.3,60.4,31.6,0,0
8480,54.2,7.9,67.5,43.5,2,0
8481,56.1,12.0,79.3,30.9,2,0
8482,11.9,17.8,69.7,25.5,4,0
8483,39.5,18.9,97.9,36.1,0,0
8484,81.3,9.1,65.9,31.9,3,0
8485,23.4,13.6,92.6,39.8,4,0
8486,89.9,4.6,73.7,37.0,5,0
8487,83.2,50.0,51.6,15.0,2,1
8488,75.5,21.4,76.9,39.6,0,0
8489,82.8,3.9,90.5,37.1,3,0
8490,32.9,10.2,58.4,60.0,2,0
8491,84.5,37.8,83.4,40.2,0,0
8492,93.8,19.2,76.7,35.6,1,0
8493,20.6,36.1,79.8,48.0,1,0
8494,70.8,7.6,83.6,38.1,2,0
8495,10.7,11.9,66.1,50.8,2,0
8496,11.4,3.9,64.3,45.3,3,0
8497,54.3,3.5,86.7,35.9,1,0
8498,36.3,4.3,62.6,37.1,2,0
8499,32.4,2.4,57.7,34.6,4,0
8500,80.4,25.5,90.8,41.3,0,0
8501,55.2,2.3,84.4,41.2,1,0
8502,70.5,15.7,82.8,38.1,1,0
8503,35.5,6.5,87.9,60.0,3,0
8504,97.3,0.8,57.1,23.9,2,0
8505,49.1,8.9,55.6,52.5,3,0
8506,59.3,14.6,51.3,42.7,2,0
8507,24.5,5.1,67.3,32.5,2,0
8508,28.6,15.8,77.2,39.7,2,0
8509,91.9,12.1,65.5,51.5,2,0
8510,49.1,16.0,53.6,40.1,2,0
8511,76.1,5.6,76.7,32.3,0,0
8512,45.7,0.1,88.3,33.0,2,0
8513,21.9,17.7,69.0,57.0,1,0
8514,40.7,4.5,66.3,54.7,1,0
8515,75.9,2.4,57.6,34.9,3,0
8516,71.6,27.2,53.1,32.0,1,0
8517,65.0,27.4,79.2,34.5,3,0
8518,37.3,5.6,58.3,38.7,0,0
8519,31.8,5.5,58.2,31.0,4,0
8520,12.9,9.9,55.4,40.0,1,0
8521,11.7,8.9,98.0,33.1,3,0
8522,58.9,15.0,52.1,43.2,2,0
8523,97.7,1.4,51.9,35.3,1,0
8524,95.3,2.0,68.5,35.5,4,0
8525,95.1,3.8,54.7,32.9,5,1
8526,17.7,8.9,78.0,36.3,1,0
8527,51.2,22.7,52.9,43.4,0,0
8528,25.6,1.1,79.7,29.6,0,0
8529,59.1,7.5,80.1,43.6,2,0
8530,34.5,18.4,95.3,47.8,3,0
8531,95.4,9.6,86.0,51.8,1,0
8532,73.7,26.6,51.8,41.1,1,0
8533,78.2,26.6,58.0,30.6,3,0
8534,63.3,3.1,97.1,30.9,0,0
8535,89.5,27.6,57.7,54.1,1,0
8536,10.3,15.1,68.7,48.2,1,0
8537,26.8,4.5,83.0,49.4,1,0
8538,94.2,6.5,76.9,25.1,4,0
8539,17.6,3.6,86.3,46.2,0,0
8540,35.1,25.5,96.1,43.2,1,0
8541,89.4,1.0,84.6,44.1,1,0
8542,57.8,30.2,90.4,52.7,0,0
8543,71.9,19.3,64.2,29.8,1,0
8544,25.2,4.5,96.1,39.3,1,0
8545,31.0,3.3,60.7,46.2,1,0
8546,26.4,33.2,78.6,38.3,2,0
8547,75.3,17.9,95.5,25.9,4,0
8548,20.5,1.8,57.6,37.7,3,0
8549,75.6,11.9,53.7,39.9,5,0
8550,37.5,2.0,50.2,54.6,2,0
8551,15.0,2.1,81.2,43.1,2,0
8552,12.0,25.5,62.5,41.4,3,0
8553,68.0,7.7,77.0,44.8,0,0
8554,21.9,2.7,83.6,41.5,0,0
8555,35.2,6.6,93.7,45.4,3,0
8556,24.8,9.3,57.9,46.0,4,0
8557,28.8,18.6,57.9,48.8,1,0
8558,98.1,49.2,83.2,50.5,2,0
8559,52.0,34.5,64.4,51.3,2,0
8560,18.4,4.6,53.9,26.5,1,0
8561,18.3,6.2,92.2,45.4,2,0
8562,49.6,10.0,88.8,31.0,1,0
8563,35.2,2.4,57.6,50.0,0,0
8564,37.3,7.1,70.9,35.4,1,0
8565,35.7,2.1,62.0,34.7,2,0
8566,97.4,21.3,63.8,39.6,4,0
8567,47.6,15.9,69.4,38.0,1,0
8568,98.6,22.0,50.7,37.1,3,0
8569,74.7,0.9,75.0,35.5,3,0
8570,48.9,17.9,94.7,45.2,3,0
8571,97.0,13.2,86.0,48.8,0,0
8572,41.5,2.9,63.0,28.5,1,0
8573,94.5,69.9,83.8,47.0,1,0
8574,32.5,15.2,86.7,36.5,2,0
8575,24.2,9.4,96.8,33.6,2,0
8576,77.2,4.5,91.2,42.1,3,0
8577,52.3,36.2,60.5,37.5,2,0
8578,21.2,18.4,55.6,36.7,2,0
8579,96.0,2.6,61.3,38.5,1,0
8580,22.8,13.7,82.6,44.0,4,0
8581,57.5,5.6,78.4,33.3,2,0
8582,73.8,22.3,57.0,20.8,3,0
8583,10.6,4.6,97.9,44.1,2,0
8584,58.2,3.6,61.1,39.0,5,0
8585,99.4,7.7,90.0,26.9,2,0
8586,14.9,5.9,73.4,39.7,0,0
8587,54.8,68.9,75.6,40.5,2,0
8588,90.6,5.8,93.6,35.4,3,0
8589,91.4,14.8,61.8,29.8,2,0
8590,19.0,9.0,84.8,39.2,3,0
8591,82.8,27.9,95.7,44.3,5,0
8592,67.7,3.4,57.9,47.0,1,0
8593,27.9,32.5,87.8,21.9,1,0
8594,29.2,23.8,93.6,36.3,3,0
8595,64.7,7.8,58.1,41.1,1,0
8596,99.1,15.4,79.2,48.3,4,0
8597,54.0,4.1,69.2,38.4,2,0
8598,90.3,19.2,51.6,55.7,3,0
8599,89.5,7.7,79.2,51.4,0,0
8600,30.7,40.1,87.3,28.2,4,0
8601,56.2,9.6,77.8,40.5,1,0
8602,26.4,9.0,52.3,44.9,1,0
8603,89.2,1.0,54.6,22.0,1,0
8604,25.8,9.0,64.0,57.2,1,0
8605,85.8,23.4,94.3,34.8,5,0
8606,42.4,16.5,66.2,38.6,1,0
8607,59.1,39.0,73.2,24.0,0,0
8608,89.3,6.2,96.6,43.3,3,0
8609,25.0,6.5,77.7,25.5,1,0
8610,89.5,4.7,83.5,45.9,5,0
8611,44.5,1.8,67.6,44.5,3,0
8612,10.9,2.2,59.2,39.3,3,0
8613,35.9,5.3,55.4,42.6,2,0
8614,12.3,7.8,87.3,30.7,0,0
8615,50.2,18.6,92.6,34.0,1,0
8616,68.7,3.8,97.8,49.1,4,0
8617,49.9,8.4,64.5,33.6,3,0
8618,62.2,11.3,96.3,40.5,2,0
8619,30.9,39.8,85.7,22.5,4,0
8620,64.2,18.5,54.8,33.6,3,0
8621,71.6,15.0,63.4,48.1,3,0
8622,85.3,18.4,87.6,51.2,2,0
8623,97.4,14.9,60.9,36.8,2,0
8624,67.4,29.6,86.3,40.8,3,0
8625,59.9,25.5,77.4,31.7,0,0
8626,54.4,9.5,89.5,31.9,3,0
8627,27.0,14.3,88.8,38.0,3,0
8628,17.4,6.4,57.4,53.7,3,0
8629,56.1,2.0,53.6,31.4,2,0
8630,27.8,1.7,70.9,37.6,3,0
8631,12.1,15.8,97.1,49.9,3,0
8632,82.5,5.6,80.6,43.1,1,0
8633,28.3,18.3,82.7,53.6,1,0
8634,19.3,14.3,90.9,48.1,0,0
8635,46.6,6.9,97.5,33.2,1,0
8636,93.8,2.0,53.5,36.7,1,0
8637,58.7,15.1,67.6,34.8,1,0
8638,78.2,12.9,58.6,32.8,1,0
8639,31.5,5.3,63.4,31.0,1,0
8640,36.7,24.4,81.6,50.7,3,0
8641,85.3,31.9,93.1,41.4,2,0
8642,47.8,5.1,88.0,39.0,1,0
8643,46.9,22.8,91.0,36.6,0,0
8644,32.5,42.8,51.2,33.1,1,0
8645,75.0,10.0,86.6,37.6,4,0
8646,39.9,1.3,60.1,39.9,1,0
8647,78.2,10.4,93.3,32.5,1,0
8648,21.1,23.3,53.5,44.2,3,0
8649,67.2,22.9,86.6,47.9,1,0
8650,51.8,26.6,78.4,35.7,2,0
8651,60.7,11.7,84.4,56.4,1,0
8652,94.3,2.0,85.6,30.6,1,0
8653,73.4,15.5,54.7,41.2,1,0
8654,16.4,3.2,62.0,26.2,1,0
8655,54.2,6.8,81.9,34.9,1,0
8656,25.8,15.8,51.6,34.7,1,0
8657,97.3,60.3,78.0,44.9,0,0
8658,34.3,68.0,57.9,32.0,0,0
8659,73.4,11.5,59.7,42.8,1,0
8660,95.9,14.0,53.3,34.2,0,0
8661,43.6,1.8,77.4,29.6,3,0
8662,57.8,4.9,51.5,31.1,0,0
8663,79.5,46.6,71.8,42.6,0,0
8664,46.6,5.2,56.9,41.2,3,0
8665,69.0,4.7,97.0,32.8,4,0
8666,70.9,0.3,58.1,35.2,4,0
8667,41.9,2.7,84.2,38.9,2,0
8668,50.6,30.2,80.9,60.0,3,0
8669,20.9,23.2,59.5,35.2,2,0
8670,11.5,56.2,80.1,41.2,4,0
8671,25.2,60.7,50.3,48.8,1,0
8672,13.8,0.6,59.8,38.9,1,0
8673,48.2,9.4,74.2,39.6,6,0
8674,59.3,2.7,94.6,54.0,4,0
8675,65.4,32.9,97.8,38.5,2,0
8676,51.3,5.3,57.2,39.5,1,0
8677,45.6,37.3,58.5,36.7,1,0
8678,75.6,18.6,72.6,60.0,2,0
8679,19.0,15.1,50.2,35.4,1,0
8680,15.7,7.9,68.7,41.2,0,0
8681,81.5,13.5,93.2,36.2,3,0
8682,32.5,1.7,93.3,36.5,2,0
8683,87.5,5.4,57.5,39.1,3,0
8684,40.5,12.8,79.5,37.6,0,0
8685,79.8,0.4,71.5,34.0,4,0
8686,91.0,3.6,85.3,34.3,4,0
8687,13.8,33.3,64.9,28.8,1,0
8688,14.4,24.5,96.7,51.1,2,0
8689,72.8,12.0,90.8,54.8,4,0
8690,79.7,11.5,76.6,47.6,0,0
8691,58.6,5.7,67.7,40.8,6,0
8692,23.1,4.0,92.8,33.3,0,0
8693,17.4,8.8,96.3,38.7,1,0
8694,67.2,10.8,95.7,41.1,1,0
8695,84.1,3.2,95.7,38.2,4,0
8696,44.0,32.0,56.0,39.0,4,0
8697,88.5,16.7,72.8,36.0,2,0
8698,19.1,6.1,68.4,29.0,2,0
8699,68.4,11.6,77.3,41.8,2,0
8700,36.5,10.5,96.7,40.3,2,0
8701,42.2,14.1,75.5,24.9,2,0
8702,44.9,17.3,87.9,50.2,3,0
8703,82.7,24.0,87.9,37.1,0,0
8704,77.8,10.9,65.5,32.2,4,0
8705,93.5,29.6,73.8,26.6,6,0
8706,96.8,30.6,83.5,39.0,0,0
8707,60.3,47.5,52.4,37.5,3,0
8708,71.6,39.7,67.2,44.6,2,0
8709,91.0,9.1,84.2,35.8,2,0
8710,58.9,9.1,96.1,37.1,1,0
8711,69.2,29.4,87.8,38.9,7,0
8712,36.1,5.8,60.1,37.2,0,0
8713,79.2,17.8,85.5,38.9,1,0
8714,28.7,40.2,87.0,39.6,6,0
8715,16.3,31.8,83.3,43.5,2,0
8716,90.5,59.4,93.5,43.4,2,0
8717,79.3,12.7,67.0,54.1,5,0
8718,78.4,57.9,64.5,40.4,0,0
8719,82.2,7.1,84.5,28.4,1,0
8720,54.9,50.2,63.3,26.7,1,0
8721,87.3,7.6,65.8,49.0,2,0
8722,19.7,18.3,96.6,46.9,3,0
8723,15.5,27.2,73.3,25.0,2,0
8724,47.7,66.9,51.8,30.9,2,0
8725,77.2,0.5,69.2,46.7,0,0
8726,22.1,44.6,91.7,41.5,2,0
8727,54.9,1.8,92.6,46.5,1,0
8728,85.2,2.8,50.9,33.8,2,0
8729,99.2,16.8,63.9,31.4,4,0
8730,26.8,11.6,54.2,29.7,3,0
8731,23.2,2.9,86.4,42.5,1,0
8732,54.1,11.5,89.9,33.9,4,0
8733,17.7,6.9,94.8,36.4,2,0
8734,13.5,17.3,96.6,55.9,3,0
8735,39.2,20.7,83.9,40.6,2,0
8736,62.6,14.7,88.6,46.7,0,0
8737,50.9,13.6,97.0,43.8,1,0
8738,21.1,26.4,90.9,54.9,2,0
8739,91.5,0.4,96.2,47.8,2,0
8740,30.4,6.6,73.2,40.3,2,0
8741,81.7,39.5,81.0,40.2,2,0
8742,84.1,17.4,60.6,39.7,0,0
8743,59.8,15.0,50.3,49.9,2,0
8744,45.3,7.0,57.4,38.1,2,0
8745,10.5,4.3,91.4,41.4,1,0
8746,23.4,95.4,73.6,38.8,1,0
8747,17.3,31.2,76.3,52.6,0,0
8748,95.4,2.7,85.0,46.1,3,0
8749,19.4,12.6,83.5,43.6,2,0
8750,75.8,30.7,72.6,43.9,1,0
8751,30.1,9.6,92.7,51.0,3,0
8752,93.1,6.2,58.5,30.1,1,0
8753,23.4,43.1,74.7,40.2,2,0
8754,64.1,6.2,55.1,42.2,4,0
8755,40.2,1.5,92.0,35.2,1,0
8756,50.4,4.3,69.4,44.2,3,0
8757,46.7,3.3,53.4,35.9,3,0
8758,94.8,25.9,63.3,52.1,1,0
8759,42.7,10.2,92.7,38.8,4,0
8760,81.6,9.1,51.7,43.3,1,0
8761,52.6,1.9,52.6,35.1,1,0
8762,25.4,16.5,62.4,41.0,0,0
8763,75.3,20.0,56.6,35.1,4,1
8764,38.3,14.0,76.5,35.9,2,0
8765,20.2,31.1,91.7,41.1,0,0
8766,39.4,54.4,60.8,33.9,4,1
8767,25.1,0.9,69.7,49.2,4,0
8768,10.8,42.9,50.4,46.4,5,0
8769,52.9,4.3,85.1,42.2,3,0
8770,65.1,0.4,65.5,39.5,1,0
8771,55.0,36.3,80.1,37.6,2,0
8772,82.1,21.6,50.6,34.9,3,0
8773,26.5,10.9,54.0,36.2,1,0
8774,62.4,5.2,57.4,52.6,1,0
8775,40.6,14.7,56.8,26.7,1,0
8776,75.3,17.5,69.9,42.6,0,0
8777,90.5,31.8,62.6,52.9,0,0
8778,76.6,4.1,94.7,51.2,1,0
8779,28.7,10.0,86.3,44.3,3,0
8780,25.7,3.8,96.0,28.8,3,0
8781,23.1,6.5,88.9,40.2,2,0
8782,77.2,17.8,58.7,34.3,3,0
8783,10.2,2.8,87.4,36.7,0,0
8784,12.5,5.1,52.7,45.6,1,0
8785,58.6,15.9,54.0,43.9,1,0
8786,81.9,8.2,62.2,47.2,1,0
8787,29.6,24.1,75.3,38.4,0,0
8788,50.3,21.8,76.5,51.0,2,0
8789,86.7,19.8,63.0,41.6,1,0
8790,59.6,3.5,63.6,36.9,0,0
8791,94.3,0.2,54.8,35.4,3,0
8792,36.0,7.4,67.8,41.5,4,0
8793,51.8,7.2,55.9,32.4,2,0
8794,64.7,5.1,86.4,43.8,3,0
8795,65.6,4.2,50.3,40.8,4,0
8796,58.1,2.9,50.2,45.6,6,0
8797,46.7,10.0,77.8,37.9,1,0
8798,59.1,8.7,56.6,34.1,2,0
8799,15.5,75.6,61.6,41.2,1,0
8800,72.5,45.8,89.8,43.2,1,0
8801,89.6,4.8,57.1,38.7,2,0
8802,91.5,32.7,60.1,34.2,0,0
8803,93.5,30.3,76.1,51.8,3,0
8804,29.5,4.0,78.9,35.6,3,0
8805,57.6,32.4,79.9,36.3,5,0
8806,94.6,3.8,90.4,16.3,4,0
8807,81.4,3.3,84.6,41.0,1,0
8808,16.4,18.7,50.5,44.2,2,0
8809,59.5,49.4,67.5,44.2,0,0
8810,48.2,0.8,57.8,46.1,3,0
8811,37.9,1.0,91.4,34.1,3,0
8812,71.7,12.0,74.1,44.4,3,0
8813,99.0,8.0,67.8,27.9,0,0
8814,29.2,38.8,59.9,40.4,1,0
8815,58.6,5.7,95.0,36.6,1,0
8816,30.1,14.2,63.2,36.5,3,0
8817,46.4,14.8,79.8,47.5,1,0
8818,96.4,19.4,65.6,40.9,3,0
8819,83.4,18.8,62.2,33.2,1,0
8820,38.2,3.5,94.7,52.5,2,0
8821,84.0,19.8,82.7,27.2,2,0
8822,86.3,11.7,76.1,33.9,3,0
8823,17.8,10.2,51.0,41.0,2,0
8824,16.4,4.1,71.2,30.4,1,0
8825,53.7,26.4,64.9,29.7,2,0
8826,35.2,17.1,70.2,53.5,2,0
8827,12.9,0.1,63.1,34.2,0,0
8828,37.2,5.5,56.0,44.9,3,0
8829,76.7,10.6,53.3,41.8,1,0
8830,24.2,29.9,84.5,49.3,1,0
8831,66.4,8.1,75.2,43.4,1,0
8832,52.0,8.7,58.9,35.2,0,0
8833,68.2,7.9,53.5,41.1,2,0
8834,15.3,0.9,81.6,47.8,1,0
8835,74.0,4.5,81.4,56.7,4,0
8836,88.6,0.6,91.7,48.1,3,0
8837,99.1,13.8,82.7,36.0,2,0
8838,10.3,5.3,92.6,21.5,0,0
8839,20.3,2.5,93.3,46.6,2,0
8840,13.3,19.6,60.6,35.9,2,0
8841,36.5,17.6,65.8,44.3,3,0
8842,65.3,16.9,71.0,38.1,0,0
8843,87.2,22.9,59.1,41.6,0,0
8844,62.4,5.5,71.5,51.4,3,0
8845,52.3,27.0,55.1,29.4,2,0
8846,32.4,28.6,59.4,47.8,3,0
8847,41.4,27.2,55.4,43.7,3,0
8848,57.6,1.8,86.3,38.6,4,0
8849,42.6,19.7,74.9,54.3,4,0
8850,57.4,2.9,53.2,26.0,1,0
8851,75.4,5.2,62.0,40.5,2,0
8852,80.9,0.3,74.8,43.7,1,0
8853,90.0,10.7,96.9,41.5,2,0
8854,11.2,27.4,86.4,41.2,3,0
8855,13.7,6.6,95.7,28.7,3,0
8856,74.1,3.6,87.0,49.0,3,0
8857,29.2,0.8,53.4,40.2,4,0
8858,51.1,4.4,78.9,49.6,3,0
8859,97.7,2.0,50.5,33.0,1,0
8860,11.7,6.6,78.2,49.1,2,0
8861,19.6,6.7,74.8,46.5,1,0
8862,44.7,33.3,80.0,38.8,2,0
8863,92.5,1.9,66.6,45.3,4,0
8864,98.6,7.3,63.6,52.6,1,0
8865,73.8,0.9,77.0,21.3,0,0
8866,91.2,4.8,53.3,45.1,2,0
8867,33.8,1.5,86.1,35.8,0,0
8868,67.1,8.8,67.5,56.9,1,0
8869,75.9,4.7,59.7,40.2,2,0
8870,81.4,4.0,78.0,51.8,1,0
8871,12.0,1.9,69.3,35.5,2,0
8872,11.0,47.0,77.2,49.2,3,0
8873,79.3,34.4,55.6,39.4,0,0
8874,55.3,2.7,67.4,38.0,0,0
8875,85.3,31.0,79.7,52.2,2,0
8876,76.5,11.3,57.9,31.3,0,0
8877,78.7,1.2,80.9,43.5,0,0
8878,99.6,7.2,83.6,27.0,1,0
8879,25.5,20.6,65.7,38.7,2,0
8880,62.9,10.7,84.2,47.2,1,0
8881,16.4,3.5,67.4,47.4,2,0
8882,25.5,4.1,53.2,36.5,2,0
8883,32.2,10.5,60.5,22.2,2,0
8884,78.1,24.4,51.3,32.4,4,0
8885,53.1,101.4,58.6,44.3,1,0
8886,44.4,10.5,76.2,52.5,4,0
8887,29.5,20.6,65.8,42.0,0,0
8888,10.2,4.3,84.1,29.2,2,0
8889,74.3,79.7,58.4,48.8,1,0
8890,62.3,16.1,90.7,38.5,0,0
8891,21.4,36.2,59.5,43.6,2,0
8892,73.1,5.6,84.8,35.6,1,0
8893,63.0,3.5,52.0,50.2,2,0
8894,31.8,0.7,83.0,27.5,2,0
8895,74.4,7.0,82.4,38.2,4,0
8896,33.2,8.5,58.4,35.7,1,0
8897,17.6,1.0,84.3,46.8,3,0
8898,17.0,23.8,60.3,29.4,6,0
8899,10.7,11.9,85.8,48.5,1,0
8900,78.7,5.6,88.9,55.0,4,0
8901,53.3,9.1,64.2,26.5,0,0
8902,19.4,15.7,64.0,43.9,2,0
8903,12.4,0.0,74.8,29.9,1,0
8904,44.1,2.4,90.9,28.6,3,0
8905,31.2,0.5,60.1,44.6,4,0
8906,40.5,10.3,60.9,32.3,6,0
8907,52.7,16.0,85.5,39.0,0,0
8908,10.2,45.7,91.4,42.5,3,0
8909,10.5,8.4,86.5,45.2,0,0
8910,41.8,39.9,93.9,36.5,2,0
8911,35.7,0.8,51.2,48.7,3,0
8912,21.9,1.9,78.6,47.4,1,0
8913,64.8,33.6,56.9,32.2,2,0
8914,26.0,8.3,66.1,38.0,6,0
8915,14.7,30.0,93.9,39.5,0,0
8916,78.1,25.1,71.8,30.1,1,0
8917,42.2,2.2,93.1,35.3,1,0
8918,95.2,4.8,89.5,45.3,2,0
8919,22.2,12.2,97.3,43.3,1,0
8920,76.7,0.0,77.0,33.4,1,0
8921,84.1,19.6,97.8,46.9,2,0
8922,83.0,17.6,90.8,37.8,3,0
8923,60.7,0.9,87.0,45.6,1,0
8924,12.6,44.7,74.5,44.0,3,0
8925,99.9,2.8,90.2,37.9,1,0
8926,44.1,5.6,50.8,31.0,1,0
8927,96.3,0.9,79.9,44.1,0,0
8928,75.6,3.6,67.9,30.2,2,0
8929,94.5,74.0,75.2,48.2,2,0
8930,83.7,10.7,75.6,38.6,2,0
8931,56.9,5.9,97.6,41.1,1,0
8932,97.9,1.0,85.1,26.8,2,0
8933,86.5,2.1,63.6,41.3,0,0
8934,76.1,11.8,84.4,25.0,1,0
8935,62.4,11.4,58.8,46.2,2,0
8936,53.1,4.6,67.2,35.9,4,0
8937,19.6,5.0,72.5,38.6,2,0
8938,44.2,13.2,72.8,39.5,2,0
8939,72.4,4.7,73.2,44.5,0,0
8940,22.7,0.4,55.3,37.7,3,0
8941,75.7,40.0,69.4,52.6,0,0
8942,54.4,49.3,89.7,37.9,1,0
8943,76.1,5.1,67.4,48.4,0,0
8944,81.8,23.0,60.4,48.2,2,0
8945,52.1,18.2,94.9,29.5,3,0
8946,82.3,28.4,50.9,50.0,1,0
8947,59.3,39.1,97.4,32.7,1,0
8948,32.8,2.5,72.0,36.3,0,0
8949,34.3,46.5,66.3,51.3,2,0
8950,24.8,13.7,65.6,44.7,1,0
8951,18.4,23.6,65.3,41.2,1,0
8952,24.6,14.5,79.5,55.5,4,0
8953,26.1,0.4,55.7,42.5,3,0
8954,88.0,6.7,53.1,39.7,2,0
8955,53.0,10.9,55.5,46.9,1,0
8956,55.8,12.7,91.9,32.0,1,0
8957,99.1,0.9,67.1,32.6,3,0
8958,46.3,6.4,75.3,47.5,0,0
8959,41.3,9.1,65.1,40.6,1,0
8960,40.9,16.3,81.7,43.3,2,0
8961,88.2,39.0,87.7,34.9,3,0
8962,78.4,2.2,57.6,33.2,1,0
